epoch,global_step,step,tr/batches_p_sec,tr/grad_abs_ave,tr/grad_ave,tr/grad_max,tr/learning_rate,tr/loss,tr/loss_is_nan,tr/loss_ml,tr/output_abs_ave,tr/output_ave,tr/output_max,tr/output_std,tr/time_p_batch,val/angular_ave_max_error,val/angular_ave_max_error_std,val/angular_error,val/angular_error_std,val/ave_model_runtime,val/joint_limits_exceeded,val/l2_ave_max_error,val/l2_ave_max_error_std,val/l2_error,val/l2_error_std,val/self_collisions,val_clamped/angular_ave_max_error,val_clamped/angular_ave_max_error_std,val_clamped/angular_error,val_clamped/angular_error_std,val_clamped/joint_limits_exceeded,val_clamped/l2_ave_max_error,val_clamped/l2_ave_max_error_std,val_clamped/l2_error,val_clamped/l2_error_std,val_clamped/self_collisions
,,2975,108.61007820187477,,,,0.0001,-22.131935119628906,0,-22.131935119628906,0.7790336012840271,0.04166417196393013,3.3861732482910156,0.9720965027809143,0.00920724868774414,,,,,,,,,,,,,,,,,,,,,
,,2975,,0.10029831787930259,-0.00559809864596635,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3000,,,,,,,,,,,,,,3.0940870666503906,0.04547206057261374,1.5323848724365234,1.5323848724365234,0.005820047855377197,28.110000000000003,0.8627901351451874,0.24552832391934115,0.21950893104076385,0.17945453524589539,0.06999999999999999,3.0955967330932617,0.046793753783132115,1.5061899423599243,1.5061899423599243,0.0,0.8207352662086487,0.24917085661536037,0.21521811187267303,0.17369218170642853,0.03
0,3000.0,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3000,111.36700122139025,,,,0.0001,-21.26620101928711,0,-21.26620101928711,0.7722784876823425,-0.007759412284940481,2.943053960800171,0.9639865159988403,0.008979320526123047,,,,,,,,,,,,,,,,,,,,,
,,3000,,0.09953098686204005,-0.0064988189165594195,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3025,127.58339163498098,,,,0.0001,-21.50654411315918,0,-21.50654411315918,0.839859664440155,0.00013839603343512863,3.7931315898895264,1.0394498109817505,0.007838010787963867,,,,,,,,,,,,,,,,,,,,,
,,3025,,0.09886901499991534,-0.004839412053836867,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3050,119.33265050642996,,,,0.0001,-21.606483459472656,0,-21.606483459472656,0.8252574801445007,-0.06418999284505844,4.4391679763793945,1.0568643808364868,0.008379936218261719,,,,,,,,,,,,,,,,,,,,,
,,3050,,0.10527221654683672,-0.01848713522445659,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3075,125.26293154939673,,,,0.0001,-21.657384872436523,0,-21.657384872436523,0.8294473886489868,0.012122027575969696,3.865891218185425,1.0361640453338623,0.007983207702636719,,,,,,,,,,,,,,,,,,,,,
,,3075,,0.10775448218070476,-0.023753153909292262,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3100,,,,,,,,,,,,,,3.0894852685928345,0.05521963821241384,1.5249927043914795,1.5249927043914795,0.005827479362487793,28.07,0.9138677006959915,0.26015714434835774,0.23094867169857025,0.18642206490039825,0.08,3.087083592414856,0.05746878872955223,1.4944112300872803,1.4944112300872803,0.0,0.8669596064090729,0.25972340667923877,0.2249549925327301,0.17897853255271912,0.02
0,3100.0,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3100,96.58508727490444,,,,0.0001,-21.225854873657227,0,-21.225854873657227,0.7342426180839539,-0.17399069666862488,2.606020450592041,0.9169140458106995,0.010353565216064453,,,,,,,,,,,,,,,,,,,,,
,,3100,,0.10404195394827791,-0.022757774329457803,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3125,119.09208097901701,,,,0.0001,-21.834056854248047,0,-21.834056854248047,0.7812800407409668,-0.06384839117527008,2.921018600463867,0.9754140377044678,0.00839686393737793,,,,,,,,,,,,,,,,,,,,,
,,3125,,0.10255562682975021,-0.0220596801556745,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3150,143.8869296740995,,,,0.0001,-21.614532470703125,0,-21.614532470703125,0.8356947302818298,0.00444770185276866,4.0817694664001465,1.0646063089370728,0.006949901580810547,,,,,,,,,,,,,,,,,,,,,
,,3150,,0.10588829224737613,-0.0036765261540452343,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3175,98.72899748134547,,,,0.0001,-21.423145294189453,0,-21.423145294189453,0.7957868576049805,0.047655075788497925,3.390486717224121,1.0131404399871826,0.01012873649597168,,,,,,,,,,,,,,,,,,,,,
,,3175,,0.11187504719146091,0.0002832280797377962,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3200,,,,,,,,,,,,,,3.081438913345337,0.06825943943354996,1.406256079673767,1.406256079673767,0.005976648330688477,23.34,0.8305230402946472,0.24644901790810517,0.21737729012966156,0.17671580612659454,0.03,3.0821842432022093,0.05435161838589651,1.3847689628601074,1.3847689628601074,0.0,0.786664135158062,0.23903595948138884,0.2146344631910324,0.17279665172100067,0.02
0,3200.0,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3200,124.40468634139107,,,,0.0001,-21.866416931152344,0,-21.866416931152344,0.8256778120994568,0.1667824536561966,3.681960105895996,1.025252342224121,0.00803828239440918,,,,,,,,,,,,,,,,,,,,,
,,3200,,0.10040788741571305,0.05420040762921374,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3225,114.17110814709966,,,,0.0001,-21.59705924987793,0,-21.59705924987793,0.8089168667793274,0.025772834196686745,3.5801961421966553,1.0134111642837524,0.008758783340454102,,,,,,,,,,,,,,,,,,,,,
,,3225,,0.10882570182153965,-0.008039151169645228,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3250,139.52178830417137,,,,0.0001,-21.431753158569336,0,-21.431753158569336,0.7815923690795898,0.025318831205368042,3.3212761878967285,0.9892997145652771,0.007167339324951172,,,,,,,,,,,,,,,,,,,,,
,,3250,,0.10349629223264856,-0.014809252373993331,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3275,122.49719626168225,,,,0.0001,-22.449363708496094,0,-22.449363708496094,0.7545515894889832,0.08060380071401596,3.2559428215026855,0.94153892993927,0.0081634521484375,,,,,,,,,,,,,,,,,,,,,
,,3275,,0.09683488900100201,-0.008730961348845767,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3300,,,,,,,,,,,,,,3.0620233392715455,0.0834440186278408,1.377180814743042,1.377180814743042,0.005947473049163818,27.92,0.8545898443460465,0.27305310563723595,0.2116442620754242,0.17578807473182678,0.1,3.062540555000305,0.08380252374892218,1.359750509262085,1.359750509262085,0.0,0.8102585518360138,0.26603657323203284,0.2092362493276596,0.1701982468366623,0.06
0,3300.0,3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3300,85.67672352160147,,,,0.0001,-21.62476348876953,0,-21.62476348876953,0.8129646182060242,-0.026566028594970703,3.9490349292755127,1.0203779935836792,0.011671781539916992,,,,,,,,,,,,,,,,,,,,,
,,3300,,0.09326129801926679,0.02783743602510569,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3325,114.63918878290103,,,,0.0001,-21.85151481628418,0,-21.85151481628418,0.8186662793159485,0.07458775490522385,3.2339818477630615,1.026344895362854,0.008723020553588867,,,,,,,,,,,,,,,,,,,,,
,,3325,,0.11662962665741361,0.01640337995771309,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3350,147.44275319014307,,,,0.0001,-21.83827018737793,0,-21.83827018737793,0.7627577781677246,0.11929865926504135,3.5541677474975586,0.9582654237747192,0.0067822933197021484,,,,,,,,,,,,,,,,,,,,,
,,3350,,0.10665613225349564,0.020360650158577204,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3375,124.02945264216223,,,,0.0001,-22.010595321655273,0,-22.010595321655273,0.8047795295715332,0.043100517243146896,3.383561134338379,1.0038366317749023,0.008062601089477539,,,,,,,,,,,,,,,,,,,,,
,,3375,,0.09619800928855209,0.03598157740345206,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3400,,,,,,,,,,,,,,3.0679786682128904,0.07529764313653804,1.3057397603988647,1.3057397603988647,0.005837569236755371,23.369999999999997,0.8558641436696053,0.26074603120135154,0.2090643048286438,0.1822209656238556,0.08,3.063928108215332,0.07297270715454143,1.2893520593643188,1.2893520593643188,0.0,0.844717600941658,0.26162186757255396,0.2083526849746704,0.1803547590970993,0.04
0,3400.0,3399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3400,99.12097365000591,,,,0.0001,-21.827903747558594,0,-21.827903747558594,0.7874709963798523,-0.05405322462320328,3.817054510116577,0.9953821301460266,0.010088682174682617,,,,,,,,,,,,,,,,,,,,,
,,3400,,0.11365117089402095,0.0003429890963359365,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3425,129.41388460351743,,,,0.0001,-22.68637466430664,0,-22.68637466430664,0.7571271657943726,0.017917020246386528,3.1096444129943848,0.9337764978408813,0.007727146148681641,,,,,,,,,,,,,,,,,,,,,
,,3425,,0.09075351174881992,-0.016788508056298685,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3450,126.54409413184493,,,,0.0001,-22.332454681396484,0,-22.332454681396484,0.7697836756706238,0.0015705518890172243,3.2884621620178223,0.9693930149078369,0.007902383804321289,,,,,,,,,,,,,,,,,,,,,
,,3450,,0.10572604002557758,0.009536962499609558,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3475,130.72068815059527,,,,0.0001,-22.082576751708984,0,-22.082576751708984,0.7913238406181335,-0.11868071556091309,3.3841145038604736,0.9991690516471863,0.007649898529052734,,,,,,,,,,,,,,,,,,,,,
,,3475,,0.11563586453848984,-0.015003653672224004,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3500,,,,,,,,,,,,,,3.0561947059631347,0.0979434708854836,1.2800954580307007,1.2800954580307007,0.005925662517547607,26.979999999999997,0.8344928701221943,0.234862941598214,0.2035968005657196,0.17471377551555634,0.06999999999999999,3.059507155418396,0.10096600653569479,1.262144923210144,1.262144923210144,0.0,0.8092139960825443,0.23942398793117015,0.20224106311798096,0.17169034481048584,0.02
0,3500.0,3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3500,96.68304826886727,,,,0.0001,-22.528915405273438,0,-22.528915405273438,0.7435371279716492,-0.02856544218957424,3.3534374237060547,0.9454039335250854,0.010343074798583984,,,,,,,,,,,,,,,,,,,,,
,,3500,,0.09923884791275366,-0.01763825380904886,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3525,116.54729354229187,,,,0.0001,-21.99184226989746,0,-21.99184226989746,0.8131055235862732,-0.004410304129123688,4.320507526397705,1.0258233547210693,0.008580207824707031,,,,,,,,,,,,,,,,,,,,,
,,3525,,0.09368593572480677,-0.009003213143285413,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3550,122.58670173900336,,,,0.0001,-22.03701400756836,0,-22.03701400756836,0.8340102434158325,-0.10253921896219254,6.828630447387695,1.0522266626358032,0.008157491683959961,,,,,,,,,,,,,,,,,,,,,
,,3550,,0.10627742573342402,0.011958429593364942,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3575,94.67741134511637,,,,0.0001,-22.595726013183594,0,-22.595726013183594,0.7630603313446045,-0.04457412287592888,3.248748302459717,0.949964702129364,0.01056218147277832,,,,,,,,,,,,,,,,,,,,,
,,3575,,0.09358103458059001,-0.04738011673706429,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3600,,,,,,,,,,,,,,3.0617093801498414,0.09662956871229404,1.2442798614501953,1.2442798614501953,0.005809767246246338,26.21,0.8404386931657791,0.26843904629626686,0.21441185474395752,0.18645606935024261,0.09,3.0541384172439576,0.11017277475289439,1.2304433584213257,1.2304433584213257,0.0,0.8061395570635795,0.25871678775703766,0.20959453284740448,0.17921920120716095,0.05
0,3600.0,3599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3600,92.19061016353086,,,,0.0001,-21.921531677246094,0,-21.921531677246094,0.8162133097648621,-0.026833850890398026,5.8709492683410645,1.0463708639144897,0.010847091674804688,,,,,,,,,,,,,,,,,,,,,
,,3600,,0.10322175114500472,0.01988731564409818,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3625,81.78900978900978,,,,0.0001,-22.607566833496094,0,-22.607566833496094,0.8137151598930359,0.02141566388309002,3.6920151710510254,1.0292372703552246,0.012226581573486328,,,,,,,,,,,,,,,,,,,,,
,,3625,,0.10409584248206254,-0.006193026318930113,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3650,96.10705283900829,,,,0.0001,-22.266136169433594,0,-22.266136169433594,0.7717675566673279,-0.008820179849863052,4.855973720550537,0.9779008626937866,0.01040506362915039,,,,,,,,,,,,,,,,,,,,,
,,3650,,0.09321758182219735,-0.012250371293459258,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3675,114.46399039379963,,,,0.0001,-22.840991973876953,0,-22.840991973876953,0.7645264863967896,0.04024478793144226,2.9561219215393066,0.9550672769546509,0.008736371994018555,,,,,,,,,,,,,,,,,,,,,
,,3675,,0.10470284099013345,-0.019263477435386516,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3700,,,,,,,,,,,,,,3.0395845222473143,0.1250457237190123,1.2080482244491577,1.2080482244491577,0.005839366912841797,23.36,0.8071621733903885,0.23789091281560232,0.20263658463954926,0.17609147727489471,0.11,3.0386249113082884,0.11532553309089118,1.1949089765548706,1.1949089765548706,0.0,0.7964590710401535,0.24089522986954903,0.20344218611717224,0.1762790083885193,0.04
0,3700.0,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3700,104.0305570712833,,,,0.0001,-21.764625549316406,0,-21.764625549316406,0.8578998446464539,0.04280754551291466,4.042302131652832,1.081601619720459,0.009612560272216797,,,,,,,,,,,,,,,,,,,,,
,,3700,,0.11040735775835249,-0.0008375295882482684,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3725,116.08280748367099,,,,0.0001,-21.991357803344727,0,-21.991357803344727,0.827248752117157,-0.11385609954595566,3.4967286586761475,1.0374629497528076,0.008614540100097656,,,,,,,,,,,,,,,,,,,,,
,,3725,,0.10684414258078807,-0.017781987918690827,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3750,130.84710653564187,,,,0.0001,-22.69097900390625,0,-22.69097900390625,0.7910062670707703,0.045744020491838455,3.57633113861084,0.9968073964118958,0.007642507553100586,,,,,,,,,,,,,,,,,,,,,
,,3750,,0.0959782743213206,-0.006523828701671637,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3775,125.63062361468879,,,,0.0001,-22.633697509765625,0,-22.633697509765625,0.7283574342727661,0.08706247061491013,4.097224235534668,0.9351111650466919,0.007959842681884766,,,,,,,,,,,,,,,,,,,,,
,,3775,,0.09074618386542473,0.005543810331289478,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3800,,,,,,,,,,,,,,3.0430975580215454,0.08648533909518452,1.1524814367294312,1.1524814367294312,0.0058104157447814945,22.29,0.8436608460545539,0.26757858540534796,0.1983599215745926,0.17680911719799042,0.11,3.045192713737488,0.0896334022647447,1.1404845714569092,1.1404845714569092,0.0,0.8066089817881584,0.2650168261534208,0.19700634479522705,0.17376284301280975,0.06
0,3800.0,3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3800,90.77990606670562,,,,0.0001,-22.706024169921875,0,-22.706024169921875,0.8007230758666992,0.026006614789366722,3.514737844467163,1.009015679359436,0.011015653610229492,,,,,,,,,,,,,,,,,,,,,
,,3800,,0.10236279124016316,0.014771389920307835,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3825,104.11835964650977,,,,0.0001,-22.671672821044922,0,-22.671672821044922,0.7406297922134399,-0.0922071561217308,3.514622688293457,0.9398050904273987,0.009604454040527344,,,,,,,,,,,,,,,,,,,,,
,,3825,,0.11242454389442476,-0.021196518089439564,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3850,139.61467279142533,,,,0.0001,-21.79726791381836,0,-21.79726791381836,0.852743923664093,0.04362687095999718,4.491971492767334,1.0945457220077515,0.007162570953369141,,,,,,,,,,,,,,,,,,,,,
,,3850,,0.10082845221313619,0.03339058539145986,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3875,131.1703777833375,,,,0.0001,-23.457828521728516,0,-23.457828521728516,0.7592253684997559,0.07761703431606293,3.3877363204956055,0.9512495398521423,0.0076236724853515625,,,,,,,,,,,,,,,,,,,,,
,,3875,,0.10012005367934762,-0.006505784554155032,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3900,,,,,,,,,,,,,,3.0512839794158935,0.08048744538553389,1.1558363437652588,1.1558363437652588,0.006051578521728516,30.48,0.8042844137549401,0.26794723029633966,0.1955854892730713,0.17538931965827942,0.13,3.040013451576233,0.0881539394296693,1.1409454345703125,1.1409454345703125,0.0,0.7735097214579583,0.2610723454233237,0.194862961769104,0.17299653589725494,0.06999999999999999
0,3900.0,3899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3900,89.7638145786072,,,,0.0001,-23.29612159729004,0,-23.29612159729004,0.7462074160575867,-0.016618845984339714,3.5587308406829834,0.934965193271637,0.01114034652709961,,,,,,,,,,,,,,,,,,,,,
,,3900,,0.09583038040788476,-0.02863821343122197,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3925,118.42963632256607,,,,0.0001,-23.22203826904297,0,-23.22203826904297,0.7589334845542908,-0.04299083352088928,2.931936740875244,0.9399489164352417,0.008443832397460938,,,,,,,,,,,,,,,,,,,,,
,,3925,,0.09641553477422349,-0.0248472931528075,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3950,104.44764300122021,,,,0.0001,-22.208276748657227,0,-22.208276748657227,0.8221532106399536,-0.13968686759471893,4.0074143409729,1.0294036865234375,0.009574174880981445,,,,,,,,,,,,,,,,,,,,,
,,3950,,0.11197254821399838,-0.025495329030836917,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3975,122.33998366584996,,,,0.0001,-23.295093536376953,0,-23.295093536376953,0.8406103253364563,0.058378029614686966,4.007627964019775,1.0484733581542969,0.008173942565917969,,,,,,,,,,,,,,,,,,,,,
,,3975,,0.1137632033742193,0.0017286916608701592,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4000,,,,,,,,,,,,,,3.041586880683899,0.12128060727256276,1.142706274986267,1.142706274986267,0.0058860301971435545,29.909999999999997,0.8399812026321888,0.2835722377073655,0.19840888679027557,0.175532266497612,0.06,3.0386374950408936,0.1318851620436511,1.1311678886413574,1.1311678886413574,0.0,0.8143482625484466,0.27398685784717475,0.19632062315940857,0.17124320566654205,0.02
0,4000.0,3999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4000,93.33327399363581,,,,0.0001,-22.771514892578125,0,-22.771514892578125,0.7939111590385437,-0.10706889629364014,2.945530414581299,1.0011353492736816,0.010714292526245117,,,,,,,,,,,,,,,,,,,,,
,,4000,,0.10370809074356657,-0.0333744015447337,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4025,116.59589136296667,,,,0.0001,-22.232540130615234,0,-22.232540130615234,0.8686525225639343,-0.10164451599121094,3.612555980682373,1.0870834589004517,0.008576631546020508,,,,,,,,,,,,,,,,,,,,,
,,4025,,0.12314737990709546,-0.010802845649550363,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4050,89.97949114000086,,,,0.0001,-23.26595687866211,0,-23.26595687866211,0.7665587663650513,-0.07563818991184235,3.164215087890625,0.9616215825080872,0.011113643646240234,,,,,,,,,,,,,,,,,,,,,
,,4050,,0.1001368913175611,0.0057568050402731314,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4075,101.62589649156813,,,,0.0001,-23.37053108215332,0,-23.37053108215332,0.7729809284210205,0.047915760427713394,3.534640073776245,0.9752938747406006,0.009840011596679688,,,,,,,,,,,,,,,,,,,,,
,,4075,,0.10830513433438682,-0.014619817479858929,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4100,,,,,,,,,,,,,,3.0300763177871706,0.11034145077318648,1.109398365020752,1.109398365020752,0.005855035781860351,24.21,0.8170469485223293,0.28044326923613544,0.19395466148853302,0.1749739795923233,0.22,3.0300162410736085,0.10769563999547092,1.0995144844055176,1.0995144844055176,0.0,0.8012571170926094,0.27123359146743503,0.19420117139816284,0.17381198704242706,0.09
0,4100.0,4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4100,78.89517145383067,,,,0.0001,-23.385211944580078,0,-23.385211944580078,0.7456961274147034,-0.007960757240653038,3.7318854331970215,0.9404595494270325,0.012675046920776367,,,,,,,,,,,,,,,,,,,,,
,,4100,,0.08837339678757417,0.0105565788410568,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4125,117.11353102138828,,,,0.0001,-23.018192291259766,0,-23.018192291259766,0.7592172026634216,-0.017368584871292114,3.6476993560791016,0.9499004483222961,0.00853872299194336,,,,,,,,,,,,,,,,,,,,,
,,4125,,0.1068766737344049,-0.02670493750715745,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4150,129.46981108778863,,,,0.0001,-23.066299438476562,0,-23.066299438476562,0.8414398431777954,-0.02036902867257595,5.327702522277832,1.0571571588516235,0.007723808288574219,,,,,,,,,,,,,,,,,,,,,
,,4150,,0.11478835669307348,-0.012019762673740312,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4175,81.43963341229467,,,,0.0001,-23.092037200927734,0,-23.092037200927734,0.8157785534858704,-0.06789200752973557,4.629039287567139,1.019167184829712,0.012279033660888672,,,,,,,,,,,,,,,,,,,,,
,,4175,,0.10543160872051278,0.009506730706825136,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4200,,,,,,,,,,,,,,2.9978700923919677,0.1552917456515076,1.0702152252197266,1.0702152252197266,0.005985171794891358,24.82,0.8403440028429031,0.2860644040060974,0.1982339322566986,0.17932908236980438,0.13,3.002797884941101,0.150035436687143,1.0645664930343628,1.0645664930343628,0.0,0.8072752264142037,0.26929427119064636,0.19713392853736877,0.1754160374403,0.03
0,4200.0,4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4200,102.11330493000608,,,,0.0001,-22.690582275390625,0,-22.690582275390625,0.829140305519104,0.012784174643456936,3.6905853748321533,1.0565069913864136,0.00979304313659668,,,,,,,,,,,,,,,,,,,,,
,,4200,,0.11138347132540123,0.03690045908472683,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4225,140.55507523206327,,,,0.0001,-23.481298446655273,0,-23.481298446655273,0.7908166646957397,0.030374551191926003,3.2905824184417725,0.9987869262695312,0.0071146488189697266,,,,,,,,,,,,,,,,,,,,,
,,4225,,0.08045094625443501,0.010873034976487025,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4250,141.36038556165954,,,,0.0001,-23.383811950683594,0,-23.383811950683594,0.7460011839866638,-0.07670721411705017,3.362752676010132,0.9409149885177612,0.007074117660522461,,,,,,,,,,,,,,,,,,,,,
,,4250,,0.114747842966608,-0.024029568802518497,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4275,119.71412261673707,,,,0.0001,-23.74771499633789,0,-23.74771499633789,0.7847959399223328,-0.022180523723363876,3.0273444652557373,0.9763653874397278,0.008353233337402344,,,,,,,,,,,,,,,,,,,,,
,,4275,,0.10218176400060959,0.00892573460821211,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4300,,,,,,,,,,,,,,3.029564642906189,0.13070036352610856,1.0525604486465454,1.0525604486465454,0.006191995143890381,24.9,0.8404966074228287,0.25162090010850263,0.1926596760749817,0.1790463775396347,0.12,3.027496886253357,0.13754464842718808,1.047590970993042,1.047590970993042,0.0,0.8209383806586266,0.2590693819223462,0.19302873313426971,0.17738361656665802,0.03
0,4300.0,4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4300,90.33023926948506,,,,0.0001,-23.57152557373047,0,-23.57152557373047,0.831866443157196,-0.01191402692347765,3.193469285964966,1.04325270652771,0.011070489883422852,,,,,,,,,,,,,,,,,,,,,
,,4300,,0.1124313332801042,-0.007220621726555502,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4325,117.43816323673526,,,,0.0001,-23.28014373779297,0,-23.28014373779297,0.7956668734550476,0.05010904744267464,3.424633502960205,1.0117274522781372,0.008515119552612305,,,,,,,,,,,,,,,,,,,,,
,,4325,,0.10150036255314869,0.015175678289381267,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4350,120.60221979412272,,,,0.0001,-22.90502166748047,0,-22.90502166748047,0.8819615244865417,0.10614661127328873,4.305579662322998,1.1088327169418335,0.00829172134399414,,,,,,,,,,,,,,,,,,,,,
,,4350,,0.12098683568243966,0.03133134498881418,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4375,124.27199194097953,,,,0.0001,-23.231731414794922,0,-23.231731414794922,0.7272920608520508,-0.0680687204003334,2.870654582977295,0.9392189979553223,0.008046865463256836,,,,,,,,,,,,,,,,,,,,,
,,4375,,0.0959346599923568,-0.0015051041233817841,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4400,,,,,,,,,,,,,,3.0142685413360595,0.1292387306158776,1.044138789176941,1.044138789176941,0.006096005439758301,26.669999999999998,0.8661592417955398,0.23156483643685777,0.19549572467803955,0.18220652639865875,0.1,3.0141863346099855,0.12968763154433788,1.0391560792922974,1.0391560792922974,0.0,0.8379588559269905,0.23489951504795897,0.19432304799556732,0.17841355502605438,0.03
0,4400.0,4399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4400,93.58316785291952,,,,0.0001,-23.13906478881836,0,-23.13906478881836,0.7698034644126892,0.038388509303331375,3.890119791030884,0.9575644135475159,0.01068568229675293,,,,,,,,,,,,,,,,,,,,,
,,4400,,0.10138155073885476,0.0009445635510934025,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4425,143.26276599378352,,,,0.0001,-23.191211700439453,0,-23.191211700439453,0.7332592010498047,0.04963988438248634,3.835731029510498,0.94011390209198,0.006980180740356445,,,,,,,,,,,,,,,,,,,,,
,,4425,,0.10143585579332164,0.00903891702869449,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4450,98.78945756883435,,,,0.0001,-24.03357696533203,0,-24.03357696533203,0.8054744005203247,-0.03148755431175232,3.206361770629883,1.0067845582962036,0.010122537612915039,,,,,,,,,,,,,,,,,,,,,
,,4450,,0.10630324915928213,-0.028233661250306834,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4475,118.25600541333033,,,,0.0001,-22.930160522460938,0,-22.930160522460938,0.8449615836143494,0.07090048491954803,3.2629804611206055,1.0492944717407227,0.008456230163574219,,,,,,,,,,,,,,,,,,,,,
,,4475,,0.10630154014052096,0.015606976958016125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
